name,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,logCPM,PValue,PAdj,FDR,falsePos,sugar_1,Sugar_2,Blood_1,Blood_2
AAEL024204-RA-E6,10.8,8.5,13,0.661,-0.6,2.5,0.265245291348437,1,0.4394,9444,10,7,14,12
AAEL019440-RA-E3,14.5,12,17,0.681,-0.6,2.9,0.265321369889328,1,0.4395,9447,9,15,20,14
AAEL019827-RA-E15,28.2,24,32.5,0.748,-0.4,3.8,0.265456275778121,1,0.4397,9451,30,18,31,34
AAEL011204-RA-E1,25.2,21.5,29,0.75,-0.4,3.6,0.265458209925913,1,0.4397,9452,24,19,27,31
AAEL020987-RA-E2,14.2,17,11.5,1.443,0.5,2.9,0.2654985281055,1,0.4397,9453,13,21,9,14
AAEL010339-RA-E1,13.2,10.5,16,0.658,-0.6,2.8,0.265543544569996,1,0.4398,9455,12,9,14,18
AAEL019538-RA-E15,8,6,10,0.594,-0.8,2.2,0.265547179721368,1,0.4398,9455,8,4,8,12
AAEL001586-RC-E4,30.2,34.5,26,1.336,0.4,3.9,0.265566654586637,1,0.4398,9455,41,28,31,21
AAEL002924-RC-E8,14,17,11,1.512,0.6,2.9,0.265569970117426,1,0.4398,9456,15,19,7,15
AAEL012756-RA-E8,342.2,316.5,368,0.86,-0.2,7.3,0.265609287078218,1,0.4398,9457,300,333,411,325
AAEL008598-RB-E7,2.5,1,4,0.31,-1.7,1,0.265726987390014,1,0.44,9461,2,0,2,6
AAEL002486-RB-E2,2.5,1,4,0.31,-1.7,1,0.265746324797555,1,0.44,9462,2,0,2,6
AAEL019764-RA-E4,2.5,1,4,0.31,-1.7,1,0.265758213830466,1,0.44,9462,2,0,2,6
AAEL008590-RB-E6,68.8,62.5,75,0.831,-0.3,5,0.265775342760256,1,0.44,9463,63,62,77,73
AAEL012777-RA-E3,2.5,1,4,0.31,-1.7,1,0.265790340905772,1,0.44,9463,2,0,2,6
AAEL013548-RB-E3,2.5,1,4,0.31,-1.7,1,0.265798239275669,1,0.44,9464,2,0,2,6
AAEL019740-RA-E3,4.2,2.5,6,0.485,-1,1.5,0.265799852369434,1,0.44,9464,1,4,7,5
AAEL006663-RB-E4,76.2,69,83.5,0.834,-0.3,5.1,0.265824500637489,1,0.44,9465,69,69,80,87
AAEL021626-RA-E3,4.5,3,6,0.504,-1,1.6,0.265915306725318,1,0.4401,9468,3,3,7,5
AAEL008894-RC-E1,16,13,19,0.673,-0.6,3,0.265992260901682,1,0.4402,9471,8,18,17,21
AAEL002502-RA-E4,8.2,6,10.5,0.622,-0.7,2.2,0.266164389563907,1,0.4405,9477,5,7,11,10
AAEL002578-RC-E4,68.8,75.5,62,1.217,0.3,5,0.266168474799671,1,0.4405,9477,80,71,55,69
AAEL009919-RA-E2,39.5,35,44,0.796,-0.3,4.2,0.266230448119364,1,0.4406,9479,33,37,45,43
AAEL005928-RA-E1,6.2,4,8.5,0.533,-0.9,1.9,0.26623542138155,1,0.4406,9480,4,4,7,10
AAEL022405-RA-E1,3.5,2,5,0.417,-1.3,1.3,0.266259366550152,1,0.4406,9480,1,3,7,3
AAEL021748-RA-E10,8.5,7,10,0.655,-0.6,2.2,0.266260541946642,1,0.4406,9480,8,6,9,11
AAEL018120-RD-E5,8.5,7,10,0.655,-0.6,2.2,0.266287168644968,1,0.4406,9481,8,6,9,11
AAEL003437-RA-E3,18,14.5,21.5,0.679,-0.6,3.2,0.266373976937986,1,0.4407,9485,10,19,17,26
AAEL010508-RB-E23,39.2,34.5,44,0.786,-0.3,4.2,0.266426108119742,1,0.4408,9486,34,35,47,41
AAEL008739-RF-E7,13.2,10.5,16,0.661,-0.6,2.8,0.266459751697391,1,0.4408,9488,15,6,17,15
AAEL001024-RB-E4,46.5,41,52,0.78,-0.4,4.5,0.266496786262063,1,0.4409,9489,52,30,47,57
AAEL005103-RA-E3,4.2,2.5,6,0.464,-1.1,1.4,0.26654876976452,1,0.4409,9490,2,3,4,8
AAEL001273-RA-E8,4.2,2.5,6,0.464,-1.1,1.4,0.266551863657817,1,0.4409,9491,2,3,4,8
AAEL001925-RB-E14,69.2,76,62.5,1.217,0.3,5,0.266604973509136,1,0.441,9493,66,86,70,55
AAEL009375-RB-E1,3.2,4.5,2,2.168,1.1,1.4,0.266682935205947,1,0.4411,9496,5,4,0,4
AAEL014636-RE-E14,17.8,15,20.5,0.717,-0.5,3.1,0.26672602940247,1,0.4411,9497,12,18,24,17
AAEL017338-RA-E7,8.2,6,10.5,0.573,-0.8,2.2,0.266812054516519,1,0.4412,9500,11,1,8,13
AAEL000180-RA-E1,22.2,19,25.5,0.744,-0.4,3.4,0.266883975458132,1,0.4413,9503,17,21,27,24
AAEL003373-RB-E5,9,7,11,0.627,-0.7,2.3,0.267031857150739,1,0.4416,9508,8,6,12,10
AAEL026272-RA-E1,3.5,4.5,2.5,2.107,1.1,1.3,0.267083525093254,1,0.4416,9510,2,7,2,3
AAEL009326-RB-E8,15.5,13,18,0.699,-0.5,3,0.267155716106051,1,0.4417,9512,11,15,21,15
AAEL001998-RA-E7,34,38.5,29.5,1.301,0.4,4,0.267193080448461,1,0.4418,9514,46,31,25,34
AAEL011054-RA-E2,20.8,17,24.5,0.706,-0.5,3.3,0.267208740518603,1,0.4418,9514,21,13,18,31
AAEL004138-RB-E3,35.2,40,30.5,1.294,0.4,4.1,0.26727569762104,1,0.4419,9517,37,43,37,24
AAEL004113-RA-E2,21.8,18.5,25,0.736,-0.4,3.4,0.267288626415705,1,0.4419,9517,22,15,26,24
AAEL019925-RA-E13,3.5,5,2,2.251,1.2,1.4,0.267310664313258,1,0.4419,9517,4,6,0,4
AAEL002271-RA-E3,4.5,2.5,6.5,0.442,-1.2,1.6,0.267311777851007,1,0.4419,9518,4,1,10,3
AAEL002724-RB-E1,3.5,5,2,2.251,1.2,1.4,0.267334418948434,1,0.4419,9519,4,6,0,4
AAEL020167-RA-E1,11.5,8.5,14.5,0.604,-0.7,2.6,0.267383999635644,1,0.4419,9520,5,12,7,22
AAEL023144-RA-E1,5.5,3.5,7.5,0.492,-1,1.7,0.267464438101536,1,0.4421,9523,1,6,6,9
AAEL018161-RC-E2,5.5,3.5,7.5,0.492,-1,1.7,0.267518436049403,1,0.4421,9525,1,6,6,9
AAEL014070-RB-E5,47.5,42,53,0.796,-0.3,4.5,0.267541726782806,1,0.4421,9526,49,35,51,55
AAEL003405-RA-E2,59.5,66,53,1.235,0.3,4.8,0.267556350130016,1,0.4422,9527,61,71,49,57
AAEL007126-RA-E6,6,4,8,0.534,-0.9,1.9,0.267604798228355,1,0.4422,9527,4,4,10,6
AAEL019660-RA-E6,2.5,3.5,1.5,2.339,1.2,1.1,0.267617507407757,1,0.4422,9528,3,4,2,1
AAEL019697-RA-E7,2.5,3.5,1.5,2.339,1.2,1.1,0.267618876453993,1,0.4422,9528,3,4,2,1
AAEL025268-RA-E4,2.5,3.5,1.5,2.339,1.2,1.1,0.267620244777508,1,0.4422,9529,3,4,2,1
AAEL010576-RAE-E7,6,4,8,0.534,-0.9,1.9,0.26762306379094,1,0.4422,9529,4,4,10,6
AAEL013042-RC-E4,2.5,3.5,1.5,2.339,1.2,1.1,0.267648159112357,1,0.4422,9530,3,4,2,1
AAEL011347-RA-E1,2.5,3.5,1.5,2.339,1.2,1.1,0.267678826483987,1,0.4422,9531,3,4,2,1
AAEL009876-RA-E2,2.5,3.5,1.5,2.339,1.2,1.1,0.26770950956964,1,0.4422,9532,3,4,2,1
AAEL004069-RA-E2,63.2,57,69.5,0.818,-0.3,4.9,0.267709937102304,1,0.4422,9532,53,61,63,76
AAEL004572-RC-E1,2.5,3.5,1.5,2.339,1.2,1.1,0.267726636469009,1,0.4422,9533,3,4,2,1
AAEL008384-RB-E9,2.5,3.5,1.5,2.339,1.2,1.1,0.267741513714361,1,0.4422,9533,3,4,2,1
AAEL006854-RA-E2,2.5,3.5,1.5,2.339,1.2,1.1,0.267771649886926,1,0.4423,9534,3,4,2,1
AAEL009202-RA-E2,4,5.5,2.5,2.252,1.2,1.5,0.267826606740133,1,0.4423,9536,7,4,1,4
AAEL008390-RB-E13,4.8,3,6.5,0.548,-0.9,1.6,0.2679149707516,1,0.4425,9539,2,4,7,6
AAEL005111-RC-E4,4.8,3,6.5,0.548,-0.9,1.6,0.267934641640998,1,0.4425,9540,2,4,7,6
AAEL026758-RA-E2,6.2,4.5,8,0.567,-0.8,1.9,0.267951141625206,1,0.4425,9541,3,6,9,7
AAEL019512-RA-E3,11.5,9,14,0.634,-0.7,2.6,0.268088617420911,1,0.4427,9545,12,6,11,17
AAEL003497-RA-E2,71.5,64.5,78.5,0.82,-0.3,5.1,0.268101439035043,1,0.4427,9546,61,68,89,68
AAEL019883-RC-E11,4.8,6.5,3,1.938,1,1.6,0.268113517242825,1,0.4427,9546,7,6,2,4
AAEL005655-RB-E4,8,6,10,0.622,-0.7,2.2,0.26811453736895,1,0.4427,9546,5,7,9,11
AAEL012941-RA-E2,23.8,20.5,27,0.751,-0.4,3.5,0.268188302164341,1,0.4428,9549,23,18,32,22
AAEL003133-RB-E10,4.2,5.5,3,2.074,1.1,1.5,0.268194945803584,1,0.4428,9549,5,6,5,1
AAEL001705-RA-E1,7.8,6,9.5,0.612,-0.7,2.1,0.268352106144662,1,0.443,9555,9,3,10,9
AAEL010684-RA-E2,24.8,28,21.5,1.303,0.4,3.6,0.26835926564162,1,0.443,9555,31,25,20,23
AAEL008590-RB-E1,9.8,7.5,12,0.622,-0.7,2.4,0.268376432471395,1,0.443,9556,8,7,8,16
AAEL007137-RB-E4,9.8,7.5,12,0.622,-0.7,2.4,0.268411318097519,1,0.443,9557,8,7,8,16
AAEL007309-RA-E3,18.2,15,21.5,0.693,-0.5,3.2,0.268470899491886,1,0.4431,9559,9,21,20,23
AAEL003426-RA-E2,4.8,3,6.5,0.534,-0.9,1.6,0.26852832802302,1,0.4432,9561,2,4,6,7
AAEL003522-RA-E1,2.8,4,1.5,2.828,1.5,1.2,0.268559063563039,1,0.4432,9562,1,7,1,2
AAEL013227-RA-E3,12,9.5,14.5,0.658,-0.6,2.6,0.268578519169626,1,0.4432,9563,13,6,15,14
AAEL013470-RA-E2,11,8.5,13.5,0.633,-0.7,2.6,0.268619260419304,1,0.4433,9564,5,12,10,17
AAEL028161-RA-E5,7,4.5,9.5,0.528,-0.9,2,0.268634952811679,1,0.4433,9565,2,7,4,15
AAEL020110-RA-E3,10,7.5,12.5,0.623,-0.7,2.5,0.268667251687799,1,0.4433,9566,5,10,12,13
AAEL000757-RB-E2,42.2,47.5,37,1.292,0.4,4.3,0.268810255720983,1,0.4435,9571,39,56,30,44
AAEL006412-RG-E12,60.8,67.5,54,1.251,0.3,4.8,0.268817198322684,1,0.4435,9572,58,77,42,66
AAEL028011-RA-E4,14.2,17.5,11,1.509,0.6,2.9,0.268941735411547,1,0.4437,9576,20,15,7,15
AAEL023694-RA-E4,8.5,10.5,6.5,1.603,0.7,2.3,0.268949386874707,1,0.4437,9576,12,9,7,6
AAEL005918-RA-E6,8.5,6,11,0.595,-0.7,2.2,0.269010436511509,1,0.4438,9578,5,7,12,10
AAEL024736-RA-E5,101.5,93,110,0.841,-0.2,5.5,0.269209412579664,1,0.4441,9585,97,89,120,100
AAEL011142-RE-E7,7.5,5.5,9.5,0.568,-0.8,2.1,0.26922094348404,1,0.4441,9586,7,4,13,6
AAEL008672-RA-E1,20.5,17,24,0.727,-0.5,3.3,0.269231270537021,1,0.4441,9586,18,16,19,29
AAEL010150-RA-E1,2.2,1,3.5,0.409,-1.3,0.9,0.269261450466,1,0.4441,9587,1,1,1,6
AAEL002384-RA-E1,2.2,1,3.5,0.409,-1.3,0.9,0.269291189321616,1,0.4441,9588,1,1,1,6
AAEL007100-RA-E8,6,4,8,0.489,-1,1.9,0.269315694780091,1,0.4441,9589,7,1,12,4
AAEL012826-RA-E2,23,20,26,0.76,-0.4,3.5,0.269321358644388,1,0.4441,9589,21,19,25,27
AAEL005149-RB-E5,31.2,35.5,27,1.323,0.4,3.9,0.269499328998844,1,0.4444,9596,25,46,28,26
AAEL017251-RA-E3,113.2,122.5,104,1.179,0.2,5.7,0.269521136734583,1,0.4444,9596,118,127,106,102
AAEL019516-RB-E1,5.2,3,7.5,0.496,-1,1.7,0.269528435060722,1,0.4444,9596,5,1,5,10
AAEL020340-RH-E2,18.2,15,21.5,0.722,-0.5,3.2,0.269528803439338,1,0.4444,9597,14,16,17,26
AAEL012744-RB-E8,4.5,3,6,0.562,-0.8,1.6,0.269549951663615,1,0.4444,9598,2,4,6,6
AAEL013139-RD-E4,54.2,48.5,60,0.801,-0.3,4.7,0.269594966333042,1,0.4445,9599,48,49,47,73
AAEL010576-RZ-E7,4.5,3,6,0.562,-0.8,1.6,0.269613883104186,1,0.4445,9600,2,4,6,6
AAEL020116-RA-E2,38.8,34,43.5,0.794,-0.3,4.2,0.269704026034073,1,0.4446,9603,30,38,45,42
AAEL006734-RA-E3,12.8,10,15.5,0.657,-0.6,2.7,0.26971220223862,1,0.4446,9603,13,7,10,21
AAEL017391-RF-E7,6.5,5,8,0.575,-0.8,1.9,0.26975417209435,1,0.4446,9605,7,3,8,8
AAEL000460-RA-E7,6.5,5,8,0.575,-0.8,1.9,0.269770026819034,1,0.4447,9605,7,3,8,8
AAEL022855-RA-E5,10.5,8,13,0.614,-0.7,2.5,0.269839469793251,1,0.4447,9608,10,6,19,7
AAEL019694-RA-E11,83,74.5,91.5,0.813,-0.3,5.3,0.269879128818046,1,0.4448,9609,72,77,71,112
AAEL009957-RB-E5,9.5,7,12,0.582,-0.8,2.4,0.269926916676061,1,0.4449,9611,2,12,12,12
AAEL019555-RB-E7,8.8,6.5,11,0.622,-0.7,2.3,0.269953233075534,1,0.4449,9612,3,10,13,9
AAEL001220-RC-E8,19,22,16,1.402,0.5,3.3,0.270062886431714,1,0.445,9616,25,19,15,17
AAEL007024-RA-E1,8.2,6,10.5,0.604,-0.7,2.2,0.270108739013161,1,0.445,9616,5,7,9,12
AAEL007824-RA-E1,954.8,1019,890.5,1.144,0.2,8.8,0.270114382902365,1,0.445,9617,1000,1038,804,977
AAEL000467-RA-E1,5.5,3.5,7.5,0.528,-0.9,1.8,0.270135733312759,1,0.445,9617,3,4,5,10
AAEL011142-RE-E5,19.5,16.5,22.5,0.741,-0.4,3.3,0.2701492819819,1,0.445,9618,18,15,23,22
AAEL011069-RB-E6,41.8,36.5,47,0.784,-0.4,4.3,0.27016380995436,1,0.445,9618,38,35,37,57
AAEL001859-RA-E2,3.8,2,5.5,0.455,-1.1,1.4,0.270188778086502,1,0.445,9619,3,1,4,7
AAEL026169-RA-E33,11,13.5,8.5,1.573,0.7,2.6,0.27020026144408,1,0.445,9619,18,9,10,7
AAEL006956-RB-E5,14.8,11,18.5,0.611,-0.7,2.9,0.27020804010837,1,0.445,9619,18,4,24,13
AAEL013888-RB-E2,3.8,2,5.5,0.455,-1.1,1.4,0.270216998165334,1,0.445,9620,3,1,4,7
AAEL019922-RA-E6,4.5,3,6,0.544,-0.9,1.5,0.270250002275868,1,0.445,9620,3,3,5,7
AAEL012637-RB-E1,4.5,3,6,0.544,-0.9,1.5,0.270272311609213,1,0.445,9621,3,3,5,7
AAEL005043-RA-E4,39.2,43.5,35,1.256,0.3,4.2,0.27028095720519,1,0.445,9621,46,41,32,38
AAEL008622-RA-E4,4.5,3,6,0.544,-0.9,1.5,0.270290860310906,1,0.445,9622,3,3,5,7
AAEL019553-RC-E3,4,5.5,2.5,1.999,1,1.5,0.270306944842603,1,0.445,9622,7,4,1,4
AAEL022706-RA-E1,4,5.5,2.5,1.999,1,1.5,0.270308070873247,1,0.445,9623,7,4,1,4
AAEL009847-RB-E4,2.5,3.5,1.5,2.577,1.4,1.1,0.270311542926133,1,0.445,9623,3,4,1,2
AAEL007077-RA-E2,10.8,8.5,13,0.65,-0.6,2.5,0.27031534913981,1,0.445,9623,8,9,16,10
AAEL002070-RB-E11,4.5,3,6,0.544,-0.9,1.5,0.270321413193014,1,0.445,9624,3,3,5,7
AAEL001185-RA-E1,4.5,3,6,0.544,-0.9,1.5,0.270333713902965,1,0.445,9624,3,3,5,7
AAEL008725-RA-E4,40,35.5,44.5,0.797,-0.3,4.2,0.270338536799878,1,0.445,9625,34,37,47,42
AAEL019770-RA-E3,3.8,2,5.5,0.455,-1.1,1.4,0.270343196945858,1,0.445,9625,3,1,4,7
AAEL009723-RB-E3,2.5,3.5,1.5,2.577,1.4,1.1,0.270345506973752,1,0.445,9626,3,4,1,2
AAEL012466-RB-E8,2.5,3.5,1.5,2.577,1.4,1.1,0.270351558677342,1,0.445,9626,3,4,1,2
AAEL008599-RA-E3,2.5,3.5,1.5,2.577,1.4,1.1,0.270379491033801,1,0.445,9627,3,4,1,2
AAEL001268-RB-E13,2.5,3.5,1.5,2.577,1.4,1.1,0.270387104771612,1,0.445,9627,3,4,1,2
AAEL019773-RA-E21,2.5,3.5,1.5,2.577,1.4,1.1,0.270391558008935,1,0.445,9628,3,4,1,2
AAEL000113-RA-E2,4,5,3,1.947,1,1.5,0.270500417109449,1,0.4452,9631,3,7,3,3
AAEL025775-RA-E8,4,5,3,1.947,1,1.5,0.270523840176487,1,0.4452,9632,3,7,3,3
AAEL002284-RA-E2,4,5,3,1.947,1,1.5,0.270535163700487,1,0.4452,9632,3,7,3,3
AAEL020720-RA-E9,4,5,3,1.947,1,1.5,0.270543538040961,1,0.4452,9632,3,7,3,3
AAEL000918-RA-E3,11.5,9.5,13.5,0.692,-0.5,2.6,0.270559156400183,1,0.4452,9633,10,9,13,14
AAEL019820-RA-E1,4,5,3,1.947,1,1.5,0.27056324486699,1,0.4452,9633,3,7,3,3
AAEL009661-RA-E2,4,5,3,1.947,1,1.5,0.270574416917557,1,0.4452,9634,3,7,3,3
AAEL002995-RB-E5,4,5,3,1.947,1,1.5,0.270578614317976,1,0.4452,9634,3,7,3,3
AAEL019907-RA-E8,22.8,19.5,26,0.746,-0.4,3.5,0.270646847028431,1,0.4453,9636,18,21,25,27
AAEL020019-RA-E1,28.5,32,25,1.286,0.4,3.8,0.270652631501757,1,0.4453,9637,29,35,26,24
AAEL008364-RB-E3,27.5,23.5,31.5,0.737,-0.4,3.7,0.27067101970674,1,0.4453,9637,17,30,36,27
AAEL012998-RC-E8,11.2,13.5,9,1.522,0.6,2.6,0.270672939811147,1,0.4453,9638,14,13,8,10
AAEL005450-RA-E4,13,10,16,0.644,-0.6,2.8,0.270735891259935,1,0.4453,9640,4,16,13,19
AAEL009676-RA-E2,4,2.5,5.5,0.527,-0.9,1.4,0.270749676815786,1,0.4453,9640,1,4,6,5
AAEL003926-RA-E3,28.5,25,32,0.772,-0.4,3.8,0.270760103648094,1,0.4453,9641,26,24,36,28
AAEL018214-RC-E10,10.5,12.5,8.5,1.522,0.6,2.5,0.27085011702672,1,0.4455,9644,10,15,7,10
AAEL018164-RA-E1,6.2,8,4.5,1.701,0.8,1.9,0.270870201602988,1,0.4455,9645,10,6,5,4
AAEL020878-RA-E12,60.8,54.5,67,0.809,-0.3,4.8,0.270923597322929,1,0.4455,9647,47,62,78,56
AAEL004235-RJ-E8,33.8,29,38.5,0.749,-0.4,4,0.271023205845903,1,0.4457,9650,36,22,47,30
AAEL001570-RB-E8,42.8,47.5,38,1.258,0.3,4.3,0.271065314816355,1,0.4457,9652,51,44,40,36
AAEL010270-RA-E3,12.5,9.5,15.5,0.647,-0.6,2.7,0.271163337340591,1,0.4459,9655,15,4,16,15
AAEL005554-RA-E2,4.8,3,6.5,0.509,-1,1.7,0.27116598744406,1,0.4459,9655,5,1,9,4
AAEL019740-RA-E4,6.2,5,7.5,0.609,-0.7,1.9,0.271205401969113,1,0.4459,9657,7,3,7,8
AAEL010387-RA-E4,6.2,5,7.5,0.609,-0.7,1.9,0.271234872906174,1,0.4459,9658,7,3,7,8
AAEL018703-RB-E1,9,11,7,1.587,0.7,2.4,0.271301611827785,1,0.446,9660,15,7,8,6
AAEL019406-RA-E6,20.2,17,23.5,0.718,-0.5,3.3,0.271345725621395,1,0.4461,9661,22,12,25,22
AAEL000701-RA-E1,67.5,61,74,0.824,-0.3,5,0.271354915734719,1,0.4461,9662,54,68,76,72
AAEL019907-RA-E11,3.8,2,5.5,0.431,-1.2,1.4,0.271368108672735,1,0.4461,9662,3,1,7,4
AAEL003889-RA-E3,17.5,21.5,13.5,1.54,0.6,3.2,0.27150792056334,1,0.4463,9667,10,33,14,13
AAEL002148-RA-E2,70.5,77.5,63.5,1.213,0.3,5,0.271549938788751,1,0.4463,9669,72,83,70,57
AAEL002322-RA-E1,8.8,6,11.5,0.564,-0.8,2.3,0.271635887710118,1,0.4464,9671,2,10,7,16
AAEL019503-RA-E7,25.2,21,29.5,0.715,-0.5,3.6,0.271656484337308,1,0.4464,9672,26,16,40,19
AAEL006205-RB-E4,16.8,13.5,20,0.697,-0.5,3.1,0.271674218174774,1,0.4464,9672,18,9,18,22
AAEL006971-RA-E1,2.5,4,1,4.312,2.1,1,0.271678399678696,1,0.4464,9672,8,0,1,1
AAEL007821-RA-E1,2.2,3.5,1,2.954,1.6,1,0.271680142606124,1,0.4464,9673,1,6,1,1
AAEL007298-RC-E5,16.8,13.5,20,0.689,-0.5,3.1,0.271704181384433,1,0.4464,9673,15,12,14,26
AAEL008090-RA-E4,2.2,3.5,1,2.954,1.6,1,0.271709540150177,1,0.4464,9674,1,6,1,1
AAEL005769-RA-E2,2.5,4,1,4.312,2.1,1,0.271710183008208,1,0.4464,9674,8,0,1,1
AAEL006537-RB-E3,2.2,3.5,1,2.954,1.6,1,0.271714813952472,1,0.4464,9675,1,6,1,1
AAEL004070-RA-E1,2.5,4,1,4.312,2.1,1,0.271741975047482,1,0.4464,9675,8,0,1,1
AAEL007019-RA-E7,585.5,624,547,1.141,0.2,8.1,0.271750250378878,1,0.4464,9676,644,604,507,587
AAEL021100-RA-E1,2.2,3.5,1,2.954,1.6,1,0.271752393313943,1,0.4464,9676,1,6,1,1
AAEL007034-RA-E2,8.5,10.5,6.5,1.618,0.7,2.2,0.271774105039439,1,0.4464,9677,9,12,6,7
AAEL009754-RC-E5,8.5,10.5,6.5,1.618,0.7,2.2,0.271873395153977,1,0.4466,9680,9,12,6,7
AAEL011731-RA-E2,86.5,79,94,0.839,-0.3,5.3,0.27189859973017,1,0.4466,9681,72,86,100,88
AAEL013253-RC-E6,8.5,10.5,6.5,1.618,0.7,2.2,0.271899573388098,1,0.4466,9681,9,12,6,7
AAEL008530-RA-E3,11,8.5,13.5,0.639,-0.6,2.5,0.27192017162554,1,0.4466,9682,10,7,19,8
AAEL008663-RA-E3,6.5,5,8,0.586,-0.8,1.9,0.271978514383036,1,0.4467,9684,7,3,7,9
AAEL002358-RD-E2,25.8,29.5,22,1.325,0.4,3.7,0.27203457024988,1,0.4467,9686,34,25,27,17
AAEL018057-RC-E7,8.2,6.5,10,0.623,-0.7,2.2,0.27211019231471,1,0.4468,9689,7,6,13,7
AAEL019819-RA-E10,14.8,12,17.5,0.686,-0.5,2.9,0.272156219020482,1,0.4469,9690,15,9,20,15
AAEL004608-RB-E3,8.2,6,10.5,0.613,-0.7,2.2,0.272261366411346,1,0.447,9694,5,7,12,9
AAEL012442-RC-E6,7.5,5.5,9.5,0.607,-0.7,2.1,0.272270302016176,1,0.447,9694,5,6,13,6
AAEL006056-RA-E5,8.2,6,10.5,0.613,-0.7,2.2,0.272282017866192,1,0.447,9695,5,7,12,9
AAEL000845-RA-E3,5.8,7.5,4,1.76,0.8,1.8,0.272287901544625,1,0.447,9695,9,6,2,6
AAEL022530-RA-E6,13.8,10.5,17,0.622,-0.7,2.8,0.272340684960649,1,0.4471,9697,15,6,9,25
AAEL004860-RA-E2,19.5,22.5,16.5,1.373,0.5,3.3,0.272365444262569,1,0.4471,9697,23,22,19,14
AAEL018221-RA-E7,2,3,1,3.357,1.7,1,0.272389578131469,1,0.4471,9698,5,1,2,0
AAEL024231-RA-E2,2,3,1,3.357,1.7,1,0.272390937463305,1,0.4471,9698,5,1,2,0
AAEL014428-RB-E5,2,3,1,3.357,1.7,1,0.272397389989278,1,0.4471,9699,5,1,2,0
AAEL005971-RB-E2,2,3,1,3.357,1.7,1,0.272405205202934,1,0.4471,9699,5,1,2,0
AAEL012690-RA-E3,22.5,19.5,25.5,0.758,-0.4,3.5,0.272419400835864,1,0.4471,9700,20,19,29,22
AAEL004544-RB-E10,2,3,1,3.357,1.7,1,0.272437321968277,1,0.4471,9700,5,1,2,0
AAEL027644-RA-E1,7.8,6,9.5,0.612,-0.7,2.1,0.272589979072828,1,0.4473,9706,9,3,8,11
AAEL011140-RB-E2,6.2,8,4.5,1.823,0.9,1.9,0.272649541222051,1,0.4474,9708,10,6,5,4
AAEL007764-RC-E16,6.2,8,4.5,1.823,0.9,1.9,0.272670509375567,1,0.4474,9709,10,6,5,4
AAEL010945-RA-E2,4.8,3,6.5,0.516,-1,1.6,0.272728355942658,1,0.4475,9711,3,3,5,8
AAEL019852-RA-E2,11.5,8.5,14.5,0.6,-0.7,2.6,0.272745209159953,1,0.4475,9711,14,3,14,15
AAEL003161-RA-E6,38,42.5,33.5,1.266,0.3,4.2,0.272756094157842,1,0.4475,9712,42,43,39,28
AAEL008420-RA-E2,38,33,43,0.765,-0.4,4.2,0.272782904336695,1,0.4475,9713,35,31,31,55
AAEL010789-RA-E4,8,10,6,1.694,0.8,2.2,0.27284366750963,1,0.4476,9715,13,7,6,6
AAEL003193-RA-E3,37.2,33,41.5,0.785,-0.4,4.1,0.272961018177949,1,0.4477,9718,33,33,41,42
AAEL027434-RA-E1,8,6,10,0.607,-0.7,2.2,0.27296364641109,1,0.4477,9719,2,10,9,11
AAEL009368-RA-E4,49,44,54,0.81,-0.3,4.5,0.272968815458517,1,0.4477,9719,48,40,48,60
AAEL024028-RA-E5,2,3,1,3.344,1.7,1,0.272979198077077,1,0.4477,9720,5,1,0,2
AAEL023471-RA-E1,2,3,1,3.344,1.7,1,0.273021701293871,1,0.4478,9720,5,1,0,2
AAEL001812-RH-E6,2,3,1,3.344,1.7,1,0.273022015123972,1,0.4478,9721,5,1,0,2
AAEL002286-RA-E1,18.5,15,22,0.668,-0.6,3.2,0.273022401627805,1,0.4478,9721,8,22,20,24
AAEL024800-RA-E1,73.5,66.5,80.5,0.827,-0.3,5.1,0.273060295417147,1,0.4478,9723,71,62,71,90
AAEL008653-RA-E2,12.8,15,10.5,1.45,0.5,2.8,0.27319378585477,1,0.448,9727,17,13,8,13
AAEL006022-RB-E5,12,9.5,14.5,0.619,-0.7,2.6,0.273248831207625,1,0.4481,9729,7,12,21,8
AAEL006016-RA-E3,13,10,16,0.646,-0.6,2.7,0.273308814991368,1,0.4481,9731,5,15,19,13
AAEL006867-RB-E3,6,4,8,0.542,-0.9,1.8,0.27336732951346,1,0.4482,9734,2,6,6,10
AAEL003605-RB-E3,4.5,3,6,0.534,-0.9,1.6,0.27354438044354,1,0.4485,9740,2,4,7,5
AAEL022460-RA-E5,10.5,8.5,12.5,0.657,-0.6,2.5,0.273554099060296,1,0.4485,9740,8,9,9,16
AAEL014379-RB-E1,113,102.5,123.5,0.831,-0.3,5.7,0.273642696899203,1,0.4486,9743,84,121,121,126
AAEL027371-RA-E4,4,2.5,5.5,0.512,-1,1.4,0.273661533847823,1,0.4486,9744,1,4,5,6
AAEL008038-RC-E3,4,2.5,5.5,0.512,-1,1.4,0.27370574717902,1,0.4487,9745,1,4,5,6
AAEL019886-RA-E1,3.8,2.5,5,0.492,-1,1.4,0.273725301244452,1,0.4487,9746,2,3,7,3
AAEL001710-RB-E7,4,2.5,5.5,0.512,-1,1.4,0.273744751020634,1,0.4487,9746,1,4,5,6
